GENE	Sample1
GALR1	1
GALR2	0
GALR3	0
GALT	18
GAL	0
GAMT	9
GANAB	276
GANC	48
GAN	49
GAP43	56
GAPDHS	3
GAPDH	2106
GAPT	3
GAPVD1	201
GAR1	3
GARNL3	26
GARS	102
GART	79
GAS1	9
GAS2L1	42
GAS2L2	0
GAS2L3	11
GAS2	9
GAS5	57
GAS6	49
GAS7	251
GAS8	23
GAST	0
GATA1	0
GATA2	9
GATA3	12
GATA4	1
GATA5	0
GATA6	3
GATAD1	98
GATAD2A	107
GATAD2B	71
GATC	19
GATM	116
GATSL2	44
GATSL3	11
GATS	59
GBA2	87
GBA3	0
GBAP1	15
GBAS	72
GBA	128
GBE1	46
GBF1	131
GBGT1	26
GBP1	144
GBP2	191
GBP3	63
GBP4	122
GBP5	45
GBP6	11
GBP7	0
GBX1	0
GBX2	1
GCAT	13
GCA	25
GCC1	33
GCC2	272
GCDH	19
GCSAM	7
PAXBP1	119
GCGR	0
GCG	0
GCH1	9
GCHFR	45
GCKR	1
GCK	9
GCLC	127
GCLM	41
GCM1	11
GCM2	0
GCN1	123
GCNT1	35
GCNT2	23
GCNT3	1
GCNT4	1
GCNT7	3
GCOM1	7
GCSH	83
GC	0
GDAP1L1	1
GDAP1	61
GDAP2	108
GDA	29
GDE1	92
PCAT4	0
GDF10	0
GDF11	17
GDF15	21
CERS1	70
GDF2	0
GDF3	0
GDF5	0
GDF6	0
GDF7	2
GDF9	0
GDI1	152
GDI2	297
GDNF	0
GDPD1	10
GDPD2	9
GDPD3	7
GDPD4	1
GDPD5	33
ARHGEF25	17
GEMIN4	8
GEMIN5	37
GEMIN6	9
GEMIN7	8
GEMIN8	41
GEM	9
GEN1	32
GET4	52
GFAP	12608
GFER	19
GFI1B	0
GFI1	1
GFM1	83
GFM2	37
GFOD1	17
GFOD2	74
GFPT1	213
GFPT2	18
GFRA1	53
GFRA2	8
GFRA3	0
GFRA4	0
GFRAL	1
GGA1	77
GGA2	137
GGA3	35
GGCT	35
GGCX	32
GGH	11
GGNBP1	0
GGNBP2	80
GGN	0
GGPS1	70
GGT1	153
GGT5	64
GGT6	8
GGT7	32
GGTA1P	2
GGTLC1	0
GGTLC2	0
GH1	0
GH2	0
GHDC	27
GHITM	192
GHRHR	0
GHRH	0
GHRLOS	14
GHRL	4
GHR	45
GHSR	0
GIF	0
GIGYF1	91
GIGYF2	174
GIMAP1	13
GIMAP2	19
GIMAP4	48
GIMAP5	23
GIMAP6	48
GIMAP7	10
GIMAP8	37
GIN1	18
GINS1	10
GINS2	8
GINS3	5
GINS4	10
GIPC1	92
GIPC2	1
GIPC3	2
GIPR	1
GIP	0
GIT1	74
GIT2	110
SLX1B	50
GJA10	0
GJA1	434
GJA3	1
GJA4	7
GJA5	4
GJA8	0
GJA9	5
GJB1	31
GJB2	0
GJB3	3
GJB4	0
GJB5	1
GJB6	6
GJB7	0
GJC1	45
GJC2	9
GJC3	0
GJD2	0
GJD3	0
GJD4	2
GK2	0
GK5	123
GKAP1	26
GKN1	0
GKN2	0
GK	165
GLA	30
GLB1L2	33
GLB1L3	8
GLB1L	41
GLB1	93
GLCCI1	17
GLCE	40
GLDC	11
GLDN	355
GLE1	48
GLG1	303
GLI1	1
GLI2	6
GLI3	16
GLI4	0
GLIPR1L1	5
GLIPR1L2	31
GLIPR1	81
GLIPR2	27
GLIS1	2
GLIS2	15
GLIS3	81
GLMN	5
GLO1	97
GLOD4	60
GLOD5	7
GLP1R	1
GLP2R	3
GLRA1	1
GLRA2	0
GLRA3	13
GLRA4	0
GLRB	19
GLRX2	7
GLRX3	50
GLRX5	14
GLRX	31
GLS2	17
GLS	183
GLT1D1	6
COLGALT1	150
COLGALT2	65
GLT6D1	0
GLT8D1	31
GLT8D2	3
CPTP	18
GLTPD2	2
GLTP	84
GLTSCR1	8
GLTSCR2	125
GLUD1	636
GLUD2	5
GLUL	2214
GLYATL1	11
GLYATL2	80
GLYATL3	0
GLYAT	0
GLYCAM1	3
GLYCTK	5
GLYR1	106
GM2A	492
GMCL1	25
GMDS	16
GMEB1	11
GMEB2	25
GMFB	188
GMFG	16
GMIP	37
GML	0
GMNN	7
GMPPA	30
GMPPB	24
GMPR2	63
GMPR	16
GMPS	64
GNA11	24
GNA12	151
GNA13	289
GNA14	5
GNA15	11
GNAI1	37
GNAI2	231
GNAI3	93
GNAL	35
GNAO1	112
GNAQ	221
GNAS-AS1	0
GNAS	691
GNAT1	0
GNAT2	5
GNAT3	4
GNAZ	33
GNB1L	3
GNB1	318
GNB2L1	394
GNB2	97
GNB3	2
GNB4	325
GNB5	55
GNE	53
GNG10	118
GNG11	13
GNG12	103
GNG13	1
GNG2	49
GNG3	16
GNG4	7
GNG5	30
GNG7	76
GNG8	0
GNGT1	17
GNGT2	5
GNL1	65
GNL2	44
GNL3L	122
GNL3	77
GNLY	4
GNMT	3
GNPAT	66
GNPDA1	83
GNPDA2	24
GNPNAT1	57
GNPTAB	148
GNPTG	83
GNRH1	7
GNRH2	0
GNRHR2	60
GNRHR	9
GNS	585
GOLGA1	57
GOLGA2P5	26
GOLGA2P2Y	0
GOLGA2	124
GOLGA3	286
GOLGA4	596
GOLGA5	99
GOLGA6A	2
GOLGA6B	1
GOLGA6C	5
GOLGA6D	12
GOLGA6L10	67
GOLGA6L1	0
GOLGA6L6	10
GOLGA6L9	50
GOLGA7B	14
GOLGA7	58
GOLGA8B	590
GOLGA8CP	82
GOLGA8EP	0
GOLGA8G	24
GOLGA8IP	33
GOLGB1	584
GOLIM4	112
GOLM1	73
GOLPH3L	51
GOLPH3	129
GOLT1A	6
GOLT1B	41
GON4L	210
GOPC	56
GORAB	26
GORASP1	100
GORASP2	33
GOSR1	142
GOSR2	75
GOT1L1	0
GOT1	67
GOT2	95
GP1BA	0
GP2	2
GP5	3
GP6	9
GP9	0
GPA33	2
GPAA1	73
GPAM	45
GPAT2	18
GPATCH1	15
GPATCH2	72
GPATCH3	11
GPATCH4	16
GPATCH8	92
GPBAR1	0
GPBP1L1	95
GPBP1	136
GPC1	67
GPC2	1
GPC3	4
GPC4	12
GPC5	34
GPC6	30
GPCPD1	241
GPD1L	55
GPD1	18
GPD2	140
GPER1	10
GPHA2	0
GPHB5	0
GPHN	49
GPIHBP1	3
GPI	244
GPKOW	40
GPLD1	11
GPM6A	975
GPM6B	489
GPN1	34
GPN2	15
GPN3	10
GPNMB	2238
GPR101	0
GPR107	217
GPR108	50
HCAR2	3
HCAR3	2
ADGRF1	2
ADGRF2	0
ADGRG4	4
ADGRF3	0
ADGRG5	0
ADGRF4	1
ADGRF5	68
GPR119	0
FFAR4	0
ADGRA1	14
ADGRA2	13
ADGRA3	105
ADGRG6	16
ADGRG7	1
GPR12	10
GPR132	30
ADGRD1	14
GPR135	19
GPR137B	118
GPR137C	13
GPR137	13
GPR139	0
GPR141	1
GPR142	0
GPR143	3
GPR146	6
GPR148	0
GPR149	1
GPR150	0
GPR151	0
GPR152	0
GPR153	17
GPR155	76
GPR156	0
GPR157	12
GPR158	66
GPR15	1
GPR160	17
GPR161	7
GPR162	18
GPR171	5
SLC52A2	33
SLC52A1	26
GPR173	10
GPR174	1
GPR176	5
GPR179	4
GPR17	3
GPR180	36
GPR182	0
GPR183	22
GPR18	7
GPR19	6
GPR1	5
GPR20	0
RABGAP1	147
GPR22	6
GPR25	0
GPR26	18
GPR27	5
GPR31	0
GPR32	0
GPR34	67
GPR35	3
GPR37L1	87
GPR37	57
GPR39	2
GPR3	2
PTGDR2	1
GPR45	1
GPR4	14
GPR50	0
GPR52	2
GPR55	1
ADGRG1	179
GPR61	5
GPR62	6
GPR63	7
ADGRG2	8
GPR65	20
GPR68	4
GPR6	1
GPR75	20
C5AR2	5
GPR78	0
HCAR1	35
GPR82	9
GPR83	6
GPR84	3
GPR85	17
GPR87	0
GPR88	0
GPR89A	105
GPR89B	33
ADGRG3	0
ADGRV1	43
GPRASP1	94
GPRASP2	44
GPRC5A	67
GPRC5B	315
GPRC5C	39
GPRC5D	0
GPRC6A	0
GPRIN1	12
GPRIN2	9
GPRIN3	107
GPS1	67
GPS2	22
GPSM1	23
GPSM2	100
GPSM3	12
GPT2	110
GPT	3
GPX1	504
GPX2	9
GPX3	82
GPX4	182
GPX5	0
GPX6	0
GPX7	8
GPX8	17
GRAMD1A	68
GRAMD1B	59
GRAMD1C	24
GRAMD2	33
GRAMD3	77
GRAMD4	109
GRAP2	0
GRAPL	11
GRAP	11
GRASP	6
GRB10	86
GRB14	2
GRB2	290
GRB7	19
GREB1L	12
GREB1	95
GREM1	28
GREM2	10
GRHL1	20
GRHL2	149
GRHL3	1
GRHPR	68
GRIA1	7
GRIA2	64
GRIA3	33
GRIA4	46
GRID1	39
GRID2IP	5
GRID2	4
GRIK1	21
GRIK2	17
GRIK3	59
GRIK4	3
GRIK5	15
GRIN1	59
GRIN2A	50
GRIN2B	40
GRIN2C	7
GRIN2D	8
GRIN3A	13
GRIN3B	0
GRINA	208
POLR2M	139
GRIP1	5
GRIP2	5
GRIPAP1	106
GRK4	11
GRK5	14
GRK6	45
GRK7	0
ARHGAP35	225
GRM1	33
GRM2	0
GRM3	33
GRM4	9
GRM5	41
GRM6	4
GRM7	24
GRM8	5
GRN	1095
GRPEL1	12
GRPEL2	21
GRPR	4
GRP	0
FAM110D	0
GRSF1	118
GRTP1	25
GRWD1	22
GRXCR1	0
GRXCR2	0
GSC2	0
GSC	0
GSDMA	12
GSDMB	22
GSDMC	27
GSDMD	41
GSG1L	26
GSG1	1
GSG2	4
GSK3A	43
GSK3B	132
GSN	845
GSPT1	2496
GSPT2	9
GSR	72
GSS	44
GSTA1	0
GSTA2	0
GSTA3	2
GSTA4	39
GSTA5	0
GSTCD	27
GSTK1	98
GSTM1	804
GSTM2	48
GSTM3	75
GSTM4	48
GSTM5	909
GSTO1	78
GSTO2	5
GSTP1	120
GSTT1	10
GSTT2	35
GSTTP1	0
GSTZ1	25
GSX1	0
GSX2	0
GTDC1	38
GTF2A1L	1
GTF2A1	47
GTF2A2	15
GTF2B	30
GTF2E1	15
GTF2E2	20
GTF2F1	59
GTF2F2	25
GTF2H1	69
GTF2H2C	188
GTF2H2	58
GTF2H3	16
GTF2H4	14
GTF2H5	47
GTF2IP1	1345
GTF2IRD1	43
GTF2IRD2B	80
GTF2IRD2	76
GTF2I	372
GTF3A	72
GTF3C1	138
GTF3C2	47
GTF3C3	29
GTF3C4	41
GTF3C5	28
GTF3C6	26
GTPBP10	43
GTPBP1	78
GTPBP2	57
GTPBP3	30
GTPBP4	55
MTG2	61
GTPBP8	20
GTSE1	17
GTSF1L	0
GTSF1	2
GUCA1A	1
GUCA1B	4
GUCA1C	0
GUCA2A	0
GUCA2B	0
GUCY1A2	21
GUCY1A3	66
GUCY1B2	2
GUCY1B3	41
GUCY2C	3
GUCY2D	0
GUCY2F	0
GUF1	46
GUK1	129
GULP1	31
GUSBP2	78
LINC00680	151
GUSB	68
GVINP1	44
GXYLT1	54
GXYLT2	5
GYG1	34
GYG2	31
GYLTL1B	7
GYPA	4
GYPB	0
GYPC	28
GYPE	0
GYS1	44
GYS2	1
GZF1	36
GZMA	5
GZMB	1
GZMH	1
GZMK	0
GZMM	0
H19	11
H1F0	114
H1FNT	0
H1FOO	0
H1FX	55
H2AFB1	0
H2AFJ	37
H2AFV	279
H2AFX	9
H2AFY2	16
H2AFY	244
H2AFZ	78
H2BFM	0
H2BFWT	0
H3F3A	805
H3F3B	355
H3F3C	3
H6PD	174
HAAO	6
HABP2	0
HABP4	36
HACE1	65
HACL1	23
HADHA	195
HADHB	168
HADH	52
HAGHL	26
HAGH	44
HAL	1
HAMP	5
HAND1	1
HAND2	0
HAO1	0
HAO2	2
HAP1	36
HAPLN1	1
HAPLN2	52
HAPLN3	7
HAPLN4	11
HAR1B	1
HARBI1	4
HARS2	34
HARS	66
HAS1	0
HAS2	5
HAS3	2
HAT1	34
HAUS1	5
HAUS2	50
HAUS3	99
HAUS4	24
HAUS5	26
HAUS6	84
HAUS7	2
HAUS8	6
HAVCR1	1
HAVCR2	184
HAX1	73
HBA1	28
HBA2	62
HBB	113
HBD	0
HBE1	0
HBEGF	24
HBG1	1
HBG2	7
SNORD115-27	0
SNORD115-28	0
HBM	0
HBP1	127
HBQ1	0
HBS1L	85
LAMTOR5	17
HBZ	0
HCCS	5
HCFC1R1	21
HCFC1	121
HCFC2	51
HCG22	26
HCG27	2
HCG9	12
HCK	81
HCLS1	83
HCN1	9
HCN2	61
HCN3	2
HCN4	6
HCP5	37
HCRTR1	0
HCRTR2	0
HCRT	0
HCST	9
HDAC10	23
HDAC11	60
HDAC1	56
HDAC2	51
HDAC3	34
HDAC4	62
HDAC5	82
HDAC6	83
HDAC7	64
HDAC8	27
HDAC9	29
HDC	1
HDDC2	19
HDDC3	3
HDGFL1	0
HDGF	177
PUDP	13
HDHD2	46
HDHD3	24
HDLBP	683
HDX	8
HEATR1	68
DNAAF5	25
HEATR3	61
HEATR4	3
HEATR5A	159
HEATR5B	109
HEATR6	43
MROH1	288
MROH2B	0
HEBP1	16
HEBP2	32
HECA	135
HECTD1	434
HECTD2	44
HECTD3	70
HECW1	23
HECW2	33
HEG1	118
HELB	29
HELLS	12
HELQ	25
HELT	0
HELZ	241
HEMGN	1
HEMK1	51
HEPACAM2	1
HEPACAM	151
HEPHL1	1
HEPH	13
HEPN1	0
HERC1	464
HERC2	439
HERC3	137
HERC4	351
HERC5	56
HERC6	65
HERPUD1	186
HERPUD2	36
HES1	21
HES2	27
HES3	0
HES4	12
HES5	0
HES6	7
HES7	0
ESRG	10
HESX1	1
HEXA	186
HEXB	191
HEXDC	22
HEXIM1	60
HEXIM2	1
HEY1	9
HEY2	9
HEYL	15
HFE2	1
HFE	19
HFM1	4
HGD	7
HGFAC	0
HGF	29
HGSNAT	53
HGS	88
HHATL	53
HHAT	25
HHEX	9
HHIPL1	15
HHIPL2	14
HHIP	29
HHLA1	7
HHLA2	0
HHLA3	15
MFSD14A	66
MFSD14B	93
HIBADH	47
HIBCH	23
HIC1	11
HIC2	7
HIF1AN	101
HIF1A	477
HIF3A	22
HIGD1A	126
HIGD1B	4
HIGD1C	3
HIGD2A	41
HINFP	23
HINT1	71
HINT2	14
HINT3	136
HIP1R	90
HIP1	114
HIPK1	231
HIPK2	976
HIPK3	346
HIPK4	0
HIRA	55
HIRIP3	13
HIST1H1A	1
HIST1H1B	44
HIST1H1C	127
HIST1H1D	43
HIST1H1E	138
HIST1H1T	5
HIST1H2AA	0
HIST1H2AB	10
HIST1H2AC	97
HIST1H2AD	3
HIST1H2AE	25
HIST1H2AG	18
HIST1H2AH	12
HIST1H2AJ	22
HIST1H2AK	3
HIST1H2AL	7
HIST1H2AM	16
HIST1H2BA	0
HIST1H2BB	7
HIST1H2BC	134
HIST1H2BD	92
HIST1H2BE	18
HIST1H2BF	13
HIST1H2BG	24
HIST1H2BH	19
HIST1H2BI	9
HIST1H2BJ	43
HIST1H2BK	81
HIST1H2BL	6
HIST1H2BM	3
HIST1H2BN	33
HIST1H2BO	29
HIST1H3A	11
HIST1H3B	24
HIST1H3C	11
HIST1H3D	26
HIST1H3E	6
HIST1H3F	17
HIST1H3G	3
HIST1H3H	11
HIST1H3I	8
HIST1H3J	9
HIST1H4A	3
HIST1H4B	24
HIST1H4C	34
HIST1H4D	15
HIST1H4E	71
HIST1H4F	7
HIST1H4G	0
HIST1H4H	31
HIST1H4I	5
HIST1H4J	0
HIST1H4K	119
HIST1H4L	1
HIST2H2AA3	238
HIST2H2AB	13
HIST2H2AC	73
HIST2H2BE	48
HIST2H2BF	97
HIST2H3C	68
HIST2H3D	29
HIST2H4A	142
HIST3H2A	12
HIST3H2BB	7
HIST3H3	0
HIST4H4	15
HIVEP1	93
HIVEP2	153
HIVEP3	21
HJURP	10
HK1	212
HK2	123
HK3	5
HKDC1	2
HKR1	65
HLA-A	1445
HLA-B	1433
HLA-C	812
HLA-DMA	131
HLA-DMB	186
HLA-DOA	152
HLA-DOB	2
HLA-DPA1	569
HLA-DPB1	351
HLA-DPB2	3
HLA-DQA1	141
HLA-DQA2	98
HLA-DQB1	163
HLA-DQB2	44
HLA-DRA	1212
HLA-DRB1	483
HLA-DRB5	170
HLA-DRB6	76
HLA-E	719
HLA-F	95
HLA-G	20
HLA-L	71
HLCS	81
HLF	42
HLTF	98
HLX	7
HM13	116
HMBOX1	80
HMBS	5
HMCN1	17
HMG20A	65
HMG20B	34
HMGA1	128
HMGA2	28
HMGB1	716
HMGB2	44
HMGB3	53
HMGB4	0
HMGCLL1	18
HMGCL	34
HMGCR	79
HMGCS1	220
HMGCS2	62
HMGN1	484
HMGN2	633
HMGN3	33
HMGN4	70
HMGN5	3
HMGXB3	94
HMGXB4	28
HMHA1	62
HMHB1	0
HMMR	5
HMOX1	147
HMOX2	53
HMSD	1
HMX1	0
HMX2	0
HMX3	0
HN1L	101
HN1	62
HNF1A	21
HNF1B	0
HNF4A	0
HNF4G	3
HNMT	97
HNRNPA0	44
HNRNPA1L2	4
HNRNPA1	873
HNRNPA2B1	328
HNRNPA3	433
HNRNPAB	38
HNRNPCL1	0
HNRNPC	736
HNRNPD	88
HNRNPF	117
HNRNPH1	282
HNRNPH2	110
HNRNPH3	77
HNRNPK	528
HNRNPL	185
HNRNPM	133
HNRNPR	133
HNRNPUL1	151
HNRNPUL2	163
HNRNPU	665
HNRNPDL	198
HNRNPLL	42
HOMER1	21
HOMER2	19
HOMER3	45
HOMEZ	36
HOOK1	35
HOOK2	40
HOOK3	284
HOPX	33
HORMAD1	3
HORMAD2	0
HOTAIR	1
HOXA10	13
HOXA11-AS	0
HOXA11	0
HOXA13	0
HOXA1	0
HOXA2	0
HOXA3	0
HOXA4	0
HOXA5	0
HOXA6	1
HOXA7	3
HOXA9	3
HOXB13	0
HOXB1	0
HOXB2	5
HOXB3	15
HOXB4	1
HOXB5	0
HOXB6	2
HOXB7	3
HOXB8	1
HOXB9	0
HOXC10	3
HOXC11	3
HOXC12	4
HOXC13	0
HOXC4	0
HOXC5	0
HOXC6	1
HOXC8	0
HOXC9	3
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD1	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP1BP3	324
HPCAL1	61
HPCAL4	37
HPCA	2
HPDL	0
HPD	71
HPGDS	0
HPGD	24
HPN	37
HPRT1	18
HPR	10
HPS1	97
HPS3	89
HPS4	122
HPS5	115
HPS6	19
HPSE2	15
HPSE	44
HPVC1	0
HPX	2
HPYR1	0
HP	7
HRASLS2	8
HRASLS5	7
HRASLS	0
HRAS	26
HRCT1	1
HRC	0
HRG	0
HRH1	12
HRH2	3
HRH3	13
HRH4	8
HRK	3
RBFOX3	2
HRNR	58
HRSP12	26
HR	12
HS1BP3	54
HS2ST1	70
HS3ST1	2
HS3ST2	178
HS3ST3A1	0
HS3ST3B1	4
HS3ST4	0
HS3ST5	7
HS3ST6	0
HS6ST1	148
HS6ST2	7
HS6ST3	46
HSBP1L1	4
HSBP1	88
HSCB	10
HSD11B1L	28
HSD11B1	7
HSD11B2	1
HSD17B10	37
HSD17B11	52
HSD17B12	119
HSD17B13	10
HSD17B14	36
HSD17B1	6
HSD17B2	4
HSD17B3	10
HSD17B4	226
HSD17B6	7
HSD17B7P2	48
HSD17B7	77
HSD17B8	5
HSD3B1	2
HSD3B2	54
HSD3B7	33
HSDL1	45
HSDL2	85
HSF1	72
HSF2BP	2
HSF2	21
HSF4	15
HSF5	1
HSFX2	4
HSFY2	0
HSFY1P1	0
HSH2D	10
HSP90AA1	1927
HSP90AB1	914
HSP90B1	810
HSPA12A	103
HSPA12B	6
HSPA13	72
HSPA14	33
HSPA1A	1541
HSPA1B	630
HSPA1L	11
HSPA2	166
HSPA4L	37
HSPA4	163
HSPA5	843
HSPA6	77
HSPA8	1736
HSPA9	336
HSPB11	18
HSPB1	102
HSPB2	2
HSPB3	0
HSPB6	5
HSPB7	5
HSPB8	99
HSPB9	0
HSPBAP1	24
HSPBP1	22
LINC00339	9
LGALSL	14
HSPD1	424
HSPE1	118
HSPG2	103
HSPH1	306
HTATIP2	34
HTATSF1	71
HCCAT5	0
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	7
HTR1E	0
HTR1F	2
HTR2A	6
HTR2B	11
HTR2C	1
HTR3A	0
HTR3B	11
HTR3C	0
HTR3D	0
HTR3E	0
HTR4	0
HTR5A	1
HTR6	1
HTR7P1	6
HTR7	4
HTRA1	260
HTRA2	18
HTRA3	0
HTRA4	47
HTT	211
HUNK	8
HUS1B	0
HUS1	36
HUWE1	667
HVCN1	29
HYAL1	5
HYAL2	34
HYAL3	5
HYAL4	3
HYDIN	257
HYI	12
HYLS1	17
HYOU1	216
IAH1	20
IAPP	2
IARS2	122
IARS	230
IBSP	2
IBTK	138
ICA1L	57
ICA1	38
ICAM1	123
ICAM2	22
ICAM3	17
ICAM4	8
ICAM5	9
ICK	118
ICMT	115
ICOSLG	56
ICOS	0
ICT1	15
ID1	35
ID2	116
ID3	80
ID4	100
IDE	63
IDH1	216
IDH2	140
IDH3A	80
IDH3B	49
IDH3G	24
IDI1	117
IDI2	5
IDO1	2
IDO2	22
IDS	611
IDUA	6
IER2	35
IER3IP1	31
IER3	23
IER5L	46
IER5	38
IFFO1	32
IFFO2	47
IFI16	190
IFI27L1	11
IFI27L2	28
IFI27	87
IFI30	527
IFI35	18
IFI44L	296
IFI44	121
IFI6	173
IFIH1	63
IFIT1B	1
IFIT1	118
IFIT2	128
IFIT3	238
IFIT5	49
IFITM1	79
IFITM2	27
IFITM3	311
IFITM5	0
LMNTD1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA1	0
IFNA21	0
IFNA2	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	199
IFNAR2	53
IFNB1	0
IFNE	1
IFNGR1	198
IFNGR2	100
IFNG	0
IFNK	4
IFNW1	0
IFRD1	75
IFRD2	43
IFT122	42
IFT140	51
IFT172	48
IFT20	11
IFT27	34
IFT46	14
IFT52	17
IFT57	33
IFT74	33
IFT80	81
IFT81	35
IFT88	37
IGBP1	37
IGDCC3	0
IGDCC4	33
IGF1R	137
IGF1	18
IGF2-AS	0
IGF2BP1	0
IGF2BP2	6
IGF2BP3	25
IGF2R	569
IGF2	17
IGFALS	2
IGFBP1	0
IGFBP2	30
IGFBP3	19
IGFBP4	57
IGFBP5	162
IGFBP6	6
IGFBP7	449
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	0
IGFN1	0
IGHMBP2	13
JCHAIN	10
IGLL1	0
IGLON5	1
IGSF10	7
IGSF11	25
IGSF1	22
IGSF21	13
IGSF22	3
IGSF3	54
IGSF5	2
IGSF6	68
IGSF8	61
IGSF9B	9
IGSF9	13
IHH	0
IKBIP	29
IKBKAP	89
IKBKB	88
IKBKE	16
IKBKG	55
IKZF1	60
IKZF2	70
IKZF3	3
IKZF4	7
IKZF5	36
IK	139
IL10RA	181
IL10RB	69
IL10	7
IL11RA	21
IL11	2
IL12A	0
IL12B	0
IL12RB1	45
IL12RB2	4
IL13RA1	205
IL13RA2	1
IL13	0
IL15RA	7
IL15	2
IL16	43
IL17A	0
IL17B	0
IL17C	0
IL17D	17
IL17F	0
IL17RA	75
IL17RB	17
IL17RC	48
IL17RD	26
IL17REL	0
IL17RE	5
IL18BP	12
IL18R1	17
IL18RAP	1
IL18	64
IL19	2
IL1A	3
IL1B	5
IL1F10	0
IL36RN	3
IL36A	0
IL37	0
IL36B	0
IL36G	1
IL1R1	88
IL1R2	4
IL1RAPL1	13
IL1RAPL2	3
IL1RAP	54
IL1RL1	6
IL1RL2	0
IL1RN	2
IL20RA	9
IL20RB	3
IL20	0
IL21R	8
IL21	0
IL22RA1	1
IL22RA2	3
IL22	0
IL23A	1
IL23R	12
IL24	0
IL25	0
IL26	0
IL27RA	4
IL27	0
IFNL2	0
IFNL3	0
IFNLR1	26
IFNL1	0
IL2RA	8
IL2RB	6
IL2RG	8
IL2	0
IL31RA	0
IL31	0
IL32	11
IL33	10
IL34	6
IL3RA	16
IL3	0
IL4I1	50
IL4R	97
IL4	0
IL5RA	0
IL5	2
IL6R	87
IL6ST	258
IL6	5
IL7R	3
IL7	3
CXCL8	18
IL9R	7
IL9	0
ILDR1	6
ILDR2	9
ILF2	87
ILF3	275
ILKAP	20
ILK	74
ILVBL	44
IMMP1L	16
IMMP2L	5
IMMT	117
IMP3	41
IMP4	16
SPPL2C	0
IMPA1	39
IMPA2	27
IMPACT	37
IMPAD1	158
IMPDH1	51
IMPDH2	88
IMPG1	1
IMPG2	3
INADL	415
INA	51
INCA1	4
INCENP	14
INE1	15
INE2	0
INF2	146
ING1	17
ING2	3
ING3	25
ING4	17
ING5	68
INGX	27
INHA	0
INHBA	3
INHBB	36
INHBC	0
INHBE	2
INMT	15
INO80B	5
INO80C	32
INO80D	108
INO80E	25
INO80	80
INPP1	12
INPP4A	92
INPP4B	74
INPP5A	46
INPP5B	91
INPP5D	93
INPP5E	17
INPP5F	124
INPP5J	4
INPP5K	29
INPPL1	144
INS-IGF2	0
INSC	2
INSIG1	32
INSIG2	39
INSL3	0
INSL4	0
INSL5	0
INSL6	0
INSM1	0
INSM2	1
INSRR	0
INSR	189
INS	0
INTS10	72
INTS12	11
INTS1	116
INTS2	55
INTS3	194
INTS4	49
INTS5	21
INTS6	152
INTS7	42
INTS8	112
INTS9	11
INTU	40
INVS	58
IP6K1	89
IP6K2	60
IP6K3	12
IPCEF1	65
IPMK	29
IPO11	47
IPO13	101
IPO4	35
IPO5	160
IPO7	234
IPO8	108
IPO9	171
IPPK	41
IPP	15
IQCA1	37
IQCB1	34
IQCC	4
IQCD	1
IQCE	43
IQCF1	0
IQCF2	0
IQCF3	4
IQCF5	0
IQCF6	0
IQCG	35
IQCH	9
IQCJ	3
IQCK	30
IQGAP1	544
IQGAP2	188
IQGAP3	10
IQSEC1	190
IQSEC2	42
IQSEC3	23
IQUB	6
IRAK1BP1	5
IRAK1	137
IRAK2	13
IRAK3	118
IRAK4	71
IREB2	117
IRF1	96
IRF2BP1	21
IRF2BP2	224
IRF2	49
IRF3	69
IRF4	1
IRF5	39
IRF6	56
IRF7	51
IRF8	101
IRF9	89
IRGC	0
IRGM	14
IRGQ	159
IRS1	29
IRS2	175
IRS4	0
IRX1	4
IRX2	74
IRX3	18
IRX4	12
IRX5	16
IRX6	0
ISCA1	72
ISCA2	18
ISCU	85
ISG15	54
ISG20L2	25
ISG20	18
ISL1	0
ISL2	0
ISLR2	15
ISLR	20
ISM1	0
ISM2	0
ISOC1	26
ISOC2	38
ISPD	22
ISX	2
ISY1	16
ISYNA1	8
ITCH	165
ITFG1	77
ITFG2	21
FAM234A	64
ITGA10	20
ITGA11	14
ITGA1	52
ITGA2B	4
ITGA2	44
ITGA3	85
ITGA4	77
ITGA5	69
ITGA6	110
ITGA7	91
ITGA8	7
ITGA9	17
ITGAD	6
ITGAE	7
ITGAL	59
ITGAM	77
ITGAV	486
ITGAX	339
ITGB1BP1	72
ITGB1BP2	3
NMRK2	0
ITGB1	751
ITGB2	393
ITGB3BP	19
ITGB3	38
ITGB4	188
ITGB5	131
ITGB6	24
ITGB7	7
ITGB8	395
ITGBL1	6
ITIH1	0
ITIH2	2
ITIH3	1
ITIH4	41
ITIH6	1
ITIH5	48
ITK	5
ITLN1	1
ITLN2	0
ITM2A	77
ITM2B	669
ITM2C	530
ITPA	19
ITPK1	178
ITPKA	4
ITPKB	627
ITPKC	65
ITPR1	175
ITPR2	428
ITPR3	152
ITPRIPL1	0
ITPRIPL2	162
ITPRIP	17
ITSN1	125
