GENE	Sample1
NXNL1	29
NXNL2	439
NXN	165
NXPH1	71
NXPH2	7
NXPH3	105
NXPH4	0
NXT1	187
NXT2	289
NYNRIN	139
NYX	0
OAF	204
OAS1	254
OAS2	911
OAS3	1225
OASL	32
OAT	5194
OAZ1	5574
OAZ2	1026
OAZ3	146
OBFC1	280
NABP1	1366
NABP2	663
OBP2A	173
OBP2B	382
OBSCN	1373
OBSL1	1077
OC90	0
OCA2	2
OCEL1	103
OCIAD1	1546
OCIAD2	193
OCLM	109
OCM2	4
OCM	0
OCRL	1893
ODAM	1
ODC1	486
ODF1	0
ODF2L	8979
ODF2	1921
ODF3B	383
ODF3L1	0
ODF3L2	1
ODF3	25
ODF4	0
TENM1	59
TENM2	35
TENM3	1362
TENM4	300
OFD1	1694
OGDHL	0
OGDH	2097
OGFOD1	934
OGFOD2	315
OGFRL1	1668
OGFR	949
OGG1	204
OGN	417
OGT	11240
OIP5	21
OIT3	3
OLA1	1575
OLAH	53
OLFM1	311
OLFM2	219
OLFM3	2
OLFM4	4
OLFML1	160
OLFML2A	498
OLFML2B	490
OLFML3	246
OLIG1	9
OLIG2	1
OLIG3	0
OLR1	72
OMA1	1227
OMD	455
OMG	209
OMP	0
ONECUT1	1
ONECUT2	9
ONECUT3	0
OOEP	4
OPA1	2342
OPA3	1161
OPALIN	1
OPCML	2
OPHN1	2827
OPLAH	203
OPN1LW	0
OPN1MW	0
OPN1SW	19
OPN3	468
OPN4	0
OPN5	0
OPRD1	9
OPRK1	85
OPRL1	53
OPRM1	60
OPTC	0
OPTN	666
OR10A2	1
OR10A3	0
OR10A4	0
OR10A5	0
OR10A6	0
OR10A7	0
OR10AD1	0
OR10AG1	0
OR10C1	0
OR10G2	6
OR10G3	0
OR10G4	2
OR10G7	0
OR10G8	0
OR10G9	0
OR10H1	0
OR10H2	0
OR10H3	0
OR10H4	0
OR10H5	0
OR10J1	0
OR10J3	0
OR10J5	0
OR10K1	0
OR10K2	0
OR10P1	0
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0
OR10V1	0
OR10W1	0
OR10X1	0
OR10Z1	0
OR11A1	134
OR11G2	0
OR11H12	0
OR11H1	0
OR11H4	1
OR11H6	0
OR11L1	10
OR12D2	1
OR12D3	2
OR13A1	0
OR13C2	6
OR13C3	4
OR13C4	3
OR13C5	3
OR13C8	0
OR13C9	4
OR13D1	28
OR13F1	1
OR13G1	72
OR13H1	0
OR13J1	16
OR14A16	24
OR14C36	0
OR14I1	0
OR14J1	0
OR1A1	0
OR1A2	0
OR1B1	2
OR1C1	34
OR1D2	0
OR1E1	0
OR1E2	0
OR1F1	0
OR1F2P	0
OR1G1	0
OR1I1	0
OR1J1	17
OR1J2	81
OR1J4	0
OR1K1	4
OR1L1	1
OR1L3	3
OR1L4	5
OR1L6	5
OR1L8	0
OR1M1	0
OR1N1	0
OR1N2	0
OR1Q1	3
OR1S1	0
OR1S2	0
OR2A12	5
OR2A14	7
OR2A1	67
OR2A25	1
OR2A2	9
OR2A4	0
OR2A5	11
OR2A7	563
OR2AE1	3
OR2AG1	0
OR2AG2	0
OR2AK2	1
OR2AT4	0
OR2B11	0
OR2B2	6
OR2B3	0
OR2B6	7
OR2C1	0
OR2C3	0
OR2D2	0
OR2D3	1
OR2F1	0
OR2F2	0
OR2G2	0
OR2G3	0
OR2G6	21
OR2H1	3
OR2H2	8
OR2J2	0
OR2J3	0
OR2K2	2
OR2L13	3
OR2L1P	3
OR2L2	3
OR2L3	2
OR2L8	10
OR2M2	0
OR2M3	2
OR2M4	0
OR2M5	2
OR2M7	0
OR2S2	0
OR2T10	0
OR2T11	0
OR2T12	11
OR2T1	0
OR2T27	0
OR2T29	0
OR2T2	0
OR2T33	0
OR2T34	7
OR2T35	2
OR2T3	7
OR2T4	0
OR2T5	27
OR2T6	0
OR2T8	11
OR2V2	3
OR2W1	0
OR2W3	59
OR2Y1	0
OR2Z1	0
OR3A1	0
OR3A2	0
OR3A3	0
OR4A15	0
OR4A16	0
OR4A47	0
OR4A5	0
OR4B1	0
OR4C11	0
OR4C12	0
OR4C13	3
OR4C15	0
OR4C16	0
OR4C3	0
OR4C46	0
OR4C6	54
OR4D10	0
OR4D11	0
OR4D1	0
OR4D2	0
OR4D5	1
OR4D6	0
OR4D9	0
OR4E2	0
OR4F15	0
OR4F17	0
OR4F21	0
OR4F29	227
OR4F4	0
OR4F5	0
OR4F6	0
OR4K13	0
OR4K14	0
OR4K15	56
OR4K17	0
OR4K1	0
OR4K2	0
OR4K5	0
OR4L1	0
OR4M1	0
OR4M2	0
OR4N2	0
OR4N4	0
OR4N5	0
OR4P4	0
OR4Q3	0
OR4S1	0
OR4S2	0
OR4X1	0
OR4X2	0
OR51A2	0
OR51A4	5
OR51A7	1
OR51B2	0
OR51B4	4
OR51B5	5
OR51B6	5
OR51D1	0
OR51E1	0
OR51E2	111
OR51F1	6
OR51F2	6
OR51G1	1
OR51G2	5
OR51I1	8
OR51I2	11
OR51L1	1
OR51M1	9
OR51Q1	3
OR51S1	4
OR51T1	0
OR51V1	0
OR52A1	0
OR52A5	0
OR52B2	0
OR52B4	0
OR52B6	32
OR52D1	3
OR52E2	0
OR52E4	0
OR52E6	0
OR52E8	0
OR52H1	34
OR52I1	15
OR52I2	3
OR52J3	1
OR52K1	0
OR52K2	0
OR52L1	0
OR52M1	0
OR52N1	0
OR52N2	0
OR52N4	0
OR52N5	0
OR52R1	15
OR52W1	1
OR56A1	3
OR56A3	0
OR56A4	0
OR56A5	0
OR56B1	4
OR56B4	1
OR5A1	0
OR5A2	0
OR5AC2	0
OR5AK2	1
OR5AN1	0
OR5AP2	0
OR5AR1	1
OR5AS1	0
OR5AU1	0
OR5B12	1
OR5B17	0
OR5B21	0
OR5B2	0
OR5B3	0
OR5C1	3
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0
OR5F1	0
OR5H14	0
OR5H15	2
OR5H1	4
OR5H2	9
OR5H6	6
OR5I1	0
OR5J2	0
OR5K1	1
OR5K2	18
OR5K3	0
OR5K4	0
OR5L1	0
OR5L2	0
OR5M10	0
OR5M11	0
OR5M1	1
OR5M3	0
OR5M8	0
OR5M9	0
OR5P2	3
OR5P3	1
OR5R1	0
OR5T1	0
OR5T2	0
OR5T3	0
OR5V1	2
OR5W2	0
OR6A2	0
OR6B1	0
OR6B2	0
OR6B3	2
OR6C1	0
OR6C2	0
OR6C3	0
OR6C4	0
OR6C65	0
OR6C68	0
OR6C6	0
OR6C70	0
OR6C74	0
OR6C75	0
OR6C76	0
OR6F1	41
OR6K2	0
OR6K3	0
OR6K6	0
OR6M1	0
OR6N1	0
OR6N2	0
OR6P1	0
OR6Q1	0
OR6S1	0
OR6T1	0
OR6V1	3
OR6X1	0
OR6Y1	0
OR7A10	6
OR7A17	0
OR7A5	0
OR7C1	0
OR7C2	0
OR7D2	471
OR7D4	0
OR7E24	21
OR7G1	14
OR7G2	0
OR7G3	9
OR8A1	0
OR8B12	0
OR8B2	0
OR8B3	0
OR8B4	0
OR8B8	0
OR8D1	0
OR8D2	0
OR8D4	0
OR8G5	3
OR8H1	0
OR8H2	0
OR8H3	0
OR8I2	0
OR8J1	0
OR8J3	0
OR8K1	0
OR8K3	0
OR8K5	0
OR8S1	0
OR8U1	0
OR9A2	3
OR9A4	4
OR9G4	2
OR9G9	2
OR9I1	0
OR9K2	0
OR9Q1	4
OR9Q2	0
ORAI1	239
ORAI2	3160
ORAI3	592
ORAOV1	1451
ORC1	126
ORC2	859
ORC3	696
ORC4	1046
ORC5	535
ORC6	601
ORM1	9
ORM2	9
ORMDL1	835
ORMDL2	243
ORMDL3	1791
OS9	3160
OSBP2	251
OSBPL10	424275
OSBPL11	631
OSBPL1A	2896
OSBPL2	1663
OSBPL3	326
OSBPL5	909
OSBPL6	255
OSBPL7	117
OSBPL8	5080
OSBPL9	1997
OSBP	1593
OSCAR	76
OSCP1	179
OSGEPL1	369
OSGEP	264
OSGIN1	31
OSGIN2	575
OSMR	8378
OSM	36
OSR1	34
OSR2	35
OST4	687
SLC51B	10
OSTCP1	84
OSTC	1453
OSTF1	495
OSTM1	1188
OSTN	0
SLC51A	19
OTC	3
OTOA	1
OTOF	1
OTOL1	0
OTOP1	7
OTOP2	1
OTOP3	0
OTOR	4
OTOS	0
OTP	0
OTUB1	298
OTUB2	108
OTUD1	346
OTUD3	1282
OTUD4	4518
OTUD5	720
OTUD6A	74
OTUD6B	768
OTUD7A	170
OTUD7B	3342
OTX1	23
OTX2	0
OVCA2	26
OVCH1	3
OVCH2	10
OVGP1	106
OVOL1	960
OVOL2	204
OXA1L	705
OXCT1	1177
OXCT2	32
OXER1	22
OXGR1	1
OXNAD1	562
OXR1	2780
OXSM	205
OXSR1	1401
OXTR	193
OXT	1
P2RX1	7
P2RX2	6
P2RX3	0
P2RX4	412
P2RX5	1007
P2RX6	43
P2RX7	199
P2RY10	17
P2RY11	91
P2RY12	51
P2RY13	74
P2RY14	148
P2RY1	62
P2RY2	204
P2RY4	8
P2RY6	105
P2RY8	93
P4HA1	3368
P4HA2	834
P4HA3	101
P4HB	11077
P4HTM	744
POTEM	280
PA2G4	1698
PAAF1	449
PABPC1L2A	13
PABPC1L2B	0
PABPC1L	232
PABPC1	11283
PABPC3	15
PABPC4L	54
PABPC4	1891
PABPC5	67
PABPN1L	1
PABPN1	2180
PACRGL	664
PACRG	48
PACS1	1319
PACS2	1011
PACSIN1	22
PACSIN2	1629
PACSIN3	195
PADI1	12
PADI2	5876
PADI3	3
PADI4	0
PADI6	0
PAEP	172
PAF1	440
PAFAH1B1	4431
PAFAH1B2	767
PAFAH1B3	441
PAFAH2	848
PAG1	578
PAGE1	0
PAGE2B	0
PAGE2	0
PAGE3	0
PAGE4	0
PAGE5	0
PAH	6
PAICS	2404
PAIP1	3295
PAIP2B	350
PAIP2	1081
PAK1IP1	243
PAK1	3261
PAK2	4154
PAK3	39
PAK4	1274
PAK6	102
PAK7	0
PALB2	531
PALLD	6650
PALM2-AKAP2	1965
PALM2	452
PALM3	47
PALMD	334
PALM	355
PAMR1	95
PAM	1460
PAN2	1580
PAN3	2770
PANK1	278
PANK2	432
PANK3	4191
PANK4	285
PANX1	430
PANX2	5
PANX3	1
PAOX	93
PAPD4	1632
PAPD5	554
PAPD7	1149
PAPLN	1217
ACP7	273
PAPOLA	6141
PAPOLB	10
PAPOLG	695
PAPPA2	43
PAPPA	2705
PAPSS1	1199
PAPSS2	1582
PAQR3	332
PAQR4	1596
PAQR5	260
PAQR6	275
PAQR7	400
PAQR8	569
PAQR9	0
PWAR1	60
PWAR5	1148
PARD3B	1051
PARD3	1777
PARD6A	30
PARD6B	1956
PARD6G	870
PARG	1341
PARK2	378
PARK7	819
PARL	394
PARM1	1378
PARN	1946
PARP10	929
PARP11	561
PARP12	548
PARP14	4865
PARP15	108
PARP16	306
PARP1	8907
PARP2	302
PARP3	298
PARP4	2980
PARP6	797
PARP8	1588
PARP9	3228
PARS2	119
PART1	610
PARVA	1674
PARVB	120
PARVG	186
PASD1	0
PASK	652
PATE1	5
PATE2	130
PATE3	3
PATE4	226
PATL1	611
PATL2	32
PATZ1	1260
PAWR	1103
PAX1	4
PAX2	21
PAX3	4
PAX4	3
PAX5	60
PAX6	109
PAX7	0
PAX8	17
PAX9	319
PAXIP1	596
PBK	113
PBLD	534
PBOV1	970
PBRM1	4360
PBX1	5963
PBX2	1219
PBX3	169
PBX4	32
PBXIP1	2004
PCA3	151
PCBD1	568
PCBD2	1969
PCBP1	1881
PCBP2	7160
PCBP3	102
PCBP4	273
PCCA	1167
PCCB	1298
PCDH10	2
PCDH11X	395
PCDH11Y	213
PCDH12	376
PCDH15	86
PCDH17	680
PCDH18	345
PCDH19	31
PCDH1	5262
PCDH20	33
PCDH7	308
PCDH8	0
PCDH9	78
PCDHA10	38
PCDHA11	31
PCDHA12	14
PCDHA13	21
PCDHA1	14
PCDHA2	18
PCDHA3	39
PCDHA4	26
PCDHA5	44
PCDHA6	19
PCDHA7	6
PCDHA8	18
PCDHA9	183
PCDHAC1	15
PCDHAC2	43
PCDHB10	427
PCDHB11	377
PCDHB12	290
PCDHB13	454
PCDHB14	334
PCDHB15	115
PCDHB16	605
PCDHB18P	106
PCDHB1	1
PCDHB2	72
PCDHB3	161
PCDHB4	1007
PCDHB5	149
PCDHB6	305
PCDHB7	462
PCDHB8	867
PCDHB9	669
PCDHGA10	1024
PCDHGA11	755
PCDHGA12	415
PCDHGA1	105
PCDHGA2	159
PCDHGA3	135
PCDHGA4	485
PCDHGA5	856
PCDHGA6	691
PCDHGA7	476
PCDHGA8	1101
PCDHGA9	575
PCDHGB1	493
PCDHGB2	1142
PCDHGB3	566
PCDHGB4	727
PCDHGB5	767
PCDHGB6	593
PCDHGB7	814
PCDHGB8P	449
PCDHGC3	1186
PCDHGC4	246
PCDHGC5	243
CFAP221	38
PCF11	2754
PCGEM1	0
PCGF1	97
PCGF2	285
PCGF3	4140
PCGF5	1964
PCGF6	147
PCID2	1263
PCIF1	509
PCK1	177
PCK2	782
PCLO	910
PCM1	8295
PCMT1	638
PCMTD1	7135
PCMTD2	1863
PCNA	546
PCNP	2288
PCNT	1967
PCNXL2	1023
PCNXL3	750
PCNX	4425
PCOLCE2	22
PCOLCE	351
PCP2	83
PCP4L1	5
PCP4	0
PCSK1N	80
PCSK1	329
PCSK2	214
PCSK4	175
PCSK5	933
PCSK6	752
PCSK7	692
PCSK9	0
PCTP	358
PCYOX1L	347
PCYOX1	2863
PCYT1A	447
PCYT1B	153
PCYT2	294
PC	786
PDAP1	1464
PDCD10	604
PDCD11	1122
PDCD1LG2	95
PDCD1	15
PDCD2L	49
PDCD2	774
PDCD4	4082
PDCD5	364
PDCD6IP	4374
PDCD6	1678
PDCD7	739
PDCL2	0
PDCL3	143
PDCL	791
PDC	35
PDDC1	2062
PDE10A	495
PDE11A	794
PDE12	1397
PDE1A	171
PDE1B	43
PDE1C	32
PDE2A	188
PDE3A	564
PDE3B	486
PDE4A	183
PDE4B	2352
PDE4C	780
PDE4DIP	9398
PDE4D	3925
PDE5A	1224
PDE6A	494
PDE6B	191
PDE6C	14
PDE6D	230
PDE6G	0
PDE6H	0
PDE7A	1792
PDE7B	347
PDE8A	1410
PDE8B	51
PDE9A	104
PDF	17
PDGFA	362
PDGFB	373
PDGFC	543
PDGFD	475
PDGFRA	8673
PDGFRB	3177
PDGFRL	145
PDHA1	811
PDHA2	1
PDHB	545
PDHX	795
PDIA2	5
PDIA3	9226
PDIA4	3100
PDIA5	704
PDIA6	2714
PDIK1L	700
PDILT	0
PDK1	1632
PDK2	202
PDK3	503
PDK4	1840
PDLIM1	1548
PDLIM2	798
PDLIM3	1293
PDLIM4	126
PDLIM5	4529
PDLIM7	189
PDP1	915
PDP2	361
PDPK1	4022
PDPN	242
PDPR	1327
PDRG1	223
PDS5A	5161
PDS5B	3168
PDSS1	157
PDSS2	878
PDX1	0
PDXDC1	15027
PDXK	2595
PDXP	101
PDYN	0
PDZD11	224
PDZD2	3692
PDZD3	0
PDZD4	71
PDZD7	116
PDZD8	985
PDZD9	286
PDZK1IP1	160
PDZK1	444
PDZRN3	599
PDZRN4	6
PEA15	5186
PEAR1	152
PEBP1	2719
PEBP4	20
PECAM1	1161
ECI2	761
PECR	158
PEF1	944
PEG10	56
PEG3	243
PELI1	1946
PELI2	192
PELI3	1225
PELO	615
PELP1	539
PEMT	74
PENK	1
PEPD	343
PER1	795
PER2	2072
PER3	529
PERP	3326
PES1	588
GATB	260
PEX10	265
PEX11A	429
PEX11B	439
PEX11G	35
PEX12	158
PEX13	6183
PEX14	247
PEX16	124
PEX19	1935
PEX1	1480
PEX26	631
PEX2	1575
PEX3	348
PEX5L	11
PEX5	709
PEX6	674
PEX7	299
PF4V1	0
PF4	0
PFAS	883
PFDN1	819
PFDN2	210
PFDN4	92
PFDN5	2103
PFDN6	162
PFKFB1	14
PFKFB2	814
PFKFB3	2838
PFKFB4	119
PFKL	1919
PFKM	693
PFKP	679
PFN1	2046
PFN2	678
PFN3	0
PFN4	18
PGA3	4
PGA4	11
PGA5	0
PGAM1	6508
PGAM2	88
PGAM4	78
PGAM5	508
PGAP1	1346
PGAP2	423
PGAP3	451
PGBD1	243
PGBD2	352
PGBD3	212
PGBD4	211
CPQ	320
PGC	62
PGD	738
PGF	183
PGGT1B	1141
PGK1	5516
PGK2	2
PGLS	383
PGLYRP1	2
PGLYRP2	1
PGLYRP3	0
PGLYRP4	0
PGM1	1144
PGM2L1	2218
PGM2	966
PGM3	1181
PGM5P2	2944
PGM5	204
PGPEP1L	17
PGPEP1	1670
PGP	535
PGRMC1	1990
PGRMC2	1034
PGR	1786
PGS1	668
PHACTR1	103
PHACTR2	1363
PHACTR3	63
PHACTR4	2301
PHAX	551
PHB2	1250
PHB	1621
PHC1	1206
PHC2	2817
PHC3	8751
PHEX	19
PHF10	3343
PHF11	914
PHF12	2014
PHF13	596
PHF14	1153
JADE2	973
JADE3	903
JADE1	2178
PHF19	309
PHF1	868
PHF20L1	2473
PHF20	3270
PHF21A	632
PHF21B	6
PHF23	612
PHF2	1953
PHF3	5683
PHF5A	384
PHF6	1887
PHF7	111
PHF8	2059
PHGDH	165
PHGR1	8
PHIP	10527
PHKA1	1029
PHKA2	1022
PHKB	1944
PHKG1	57
PHKG2	512
PHLDA1	1622
PHLDA2	13
PHLDA3	569
PHLDB1	1346
PHLDB2	7298
PHLDB3	442
PHLPP1	666
PHLPP2	824
PHOSPHO1	28
PHOSPHO2	195
PHOX2A	1
PHOX2B	0
PHPT1	581
PHRF1	1271
PHTF1	478
PHTF2	584
PHYHD1	766
PHYHIPL	12
PHYHIP	60
PHYH	209
PI15	251
PI16	65
PI3	3
PI4K2A	725
PI4K2B	1064
PI4KAP1	519
PI4KA	3790
PI4KB	2261
PIAS1	1015
PIAS2	835
PIAS3	2329
PIAS4	283
PIBF1	1676
PICALM	2649
PICK1	452
PID1	235
PIF1	296
PIGA	538
PIGB	209
PIGC	522
PIGF	461
PIGG	1043
PIGH	643
PIGK	654
PIGL	234
PIGM	933
PIGN	1990
PIGO	953
PIGP	104
PIGQ	1232
PIGR	2333
PIGS	642
PIGT	1409
PIGU	326
PIGV	380
PIGW	296
PIGX	1279
PIGY	843
PIGZ	78
PIH1D1	421
PIH1D2	33
PIK3AP1	303
PIK3C2A	5985
PIK3C2B	1168
PIK3C2G	311
PIK3C3	1819
PIK3CA	1665
PIK3CB	1383
PIK3CD	303
PIK3CG	183
PIK3IP1	1321
PIK3R1	27785
PIK3R2	955
PIK3R3	3993
PIK3R4	1413
PIK3R5	202
PIK3R6	30
PIKFYVE	3367
PILRA	49
PILRB	3933
PIM1	1091
PIM2	155
PIM3	1719
PIN1P1	0
PIN1	390
PIN4	740
PINK1	1052
PINX1	82
GSAP	1230
PIP4K2A	663
PIP4K2B	2110
PIP4K2C	821
PIP5K1A	3044
PIP5K1B	494
PIP5K1C	771
PIP5KL1	21
PIPOX	88
PIP	3842
PIRT	1
PIR	94
PISD	500
PISRT1	0
PITPNA	1403
PITPNB	2513
PITPNC1	302
PITPNM1	1977
PITPNM2	167
PITPNM3	204
PITRM1	1898
PITX1	362
PITX2	3
PITX3	0
PIWIL1	7
PIWIL2	139
PIWIL3	48
PIWIL4	84
PJA1	233
PJA2	5623
PKD1L1	54
PKD1L2	45
PKD1L3	29
PKD1	6141
PKD2L1	4
PKD2L2	28
PKD2	1112
PKDCC	340
PKDREJ	85
PKHD1L1	601
PKHD1	36
PKIA	118
PKIB	466
PKIG	360
PKLR	1
PKM	7443
PKMYT1	155
PKN1	1703
PKN2	2004
PKN3	136
PKNOX1	1328
PKNOX2	1104
PKP1	21
PKP2	927
PKP3	764
PKP4	4511
C7orf73	1093
PLA1A	137
PLA2G10	34
PLA2G12A	2781
PLA2G12B	1
PLA2G15	196
PLA2G16	102
PLA2G1B	0
PLA2G2A	367
PLA2G2C	2
PLA2G2D	196
PLA2G2E	0
PLA2G2F	2
PLA2G3	57
PLA2G4A	117
PLA2G4C	121
PLA2G4D	7
PLA2G4E	3
PLA2G4F	151
PLA2G5	36
PLA2G6	344
PLA2G7	66
PLA2R1	2138
PLAA	777
OOSP2	0
PLAC1	12
TINCR	196
PLAC8L1	9
PLAC8	248
PLAC9	64
PLAG1	103
PLAGL1	259
PLAGL2	616
PLAT	2527
PLAUR	286
PLAU	489
PLB1	427
PLBD1	177
PLBD2	580
PLCB1	1031
PLCB2	133
PLCB3	416
PLCB4	1444
PLCD1	209
PLCD3	155
PLCD4	257
PLCE1	420
PLCG1	1546
PLCG2	266
PLCH1	617
PLCH2	340
PLCL1	207
PLCL2	261
PLCXD1	1136
PLCXD2	184
PLCXD3	784
PLCZ1	3
PLD1	1485
PLD2	779
PLD3	1242
PLD4	20
PLD5	38
PLD6	181
BLOC1S6	1915
PLEC	14761
PLEK2	59
PLEKHA1	1518
PLEKHA2	1314
PLEKHA3	1025
PLEKHA4	292
PLEKHA5	2792
PLEKHA6	2824
PLEKHA7	839
PLEKHA8	460
PLEKHA8P1	176
PLEKHB1	47
PLEKHB2	2899
PLEKHF1	60
PLEKHF2	1777
PLEKHG1	799
PLEKHG2	989
PLEKHG3	1674
PLEKHG4B	183
PLEKHG4	230
PLEKHG5	421
PLEKHG6	308
PLEKHG7	287
PLEKHH1	1146
PLEKHH2	1270
PLEKHH3	859
PLEKHJ1	411
PLEKHM1	1203
PLEKHM2	1082
PLEKHM3	620
PLEKHN1	81
PLEKHO1	288
PLEKHO2	695
PLEK	123
PLGLB2	707
PLG	1
PLIN1	614
PLIN2	1345
PLIN3	900
PLIN4	1978
PLIN5	1610
KIZ	317
PLK1	96
PLK2	3927
PLK3	230
PLK4	268
PLK5	3
PLLP	6
PLN	130
PLOD1	1647
PLOD2	828
PLOD3	553
PLP1	42
PLP2	238
PLRG1	622
PLS1	290
PLS3	1037
PLSCR1	1211
PLSCR2	2
TMEM256-PLSCR3	182
PLSCR4	1004
PLSCR5	0
PLTP	241
BPIFA1	1
PLVAP	1174
PLXDC1	464
PLXDC2	1418
PLXNA1	1275
PLXNA2	599
PLXNA3	1085
PLXNA4	1227
PLXNB1	2361
PLXNB2	7292
PLXNB3	607
PLXNC1	506
PLXND1	1260
PM20D1	31
PM20D2	1321
PMAIP1	476
PMCHL2	231
PMCH	5
PMEPA1	1678
PMF1	667
PMFBP1	5
PML	1109
PMM1	144
PMM2	1786
PMP22	2057
PMP2	51
PMPCA	1016
PMPCB	1484
PMS1	956
DTX2P1-UPK3BP1-PMS2P11	457
PMS2P3	1039
PMS2	1133
PMVK	796
PNCK	71
PNKD	711
PNKP	556
PNLDC1	13
PNLIPRP1	129
PNLIPRP2	1
PNLIPRP3	0
PNLIP	0
PNMA1	356
PNMA2	233
PNMA3	7
PNMA5	3
PNMA6A	58
PNMAL1	103
PNMAL2	19
PNMT	6
PNN	2130
PNO1	624
PNOC	6
PNPLA1	65
PNPLA2	953
PNPLA3	270
PNPLA4	577
PNPLA5	67
PNPLA6	483
PNPLA7	308
PNPLA8	1455
PNPO	1255
PNPT1	1765
PNP	408
PNRC1	8121
PNRC2	5104
POC1A	240
POC1B	644
POC5	386
PODNL1	56
PODN	1484
PODXL2	709
PODXL	1176
POF1B	1064
POFUT1	1657
POFUT2	752
POGK	4023
POGZ	4922
POLA1	1129
POLA2	205
POLB	755
POLD1	304
POLD2	1179
POLD3	1133
POLD4	2136
POLDIP2	1045
POLDIP3	1702
POLE2	142
POLE3	427
POLE4	240
POLE	1636
POLG2	182
POLG	1302
POLH	3412
POLI	2252
POLK	2075
POLL	281
POLM	769
POLN	708
POLQ	350
POLR1A	1323
POLR1B	722
POLR1C	273
POLR1D	659
POLR1E	342
POLR2A	4986
POLR2B	3030
POLR2C	469
POLR2D	435
POLR2E	804
POLR2F	268
POLR2G	149
POLR2H	597
POLR2I	132
POLR2J2	705
POLR2J3	1627
POLR2J4	5602
POLR2J	202
POLR2K	302
POLR2L	335
POLR3A	1094
POLR3B	350
POLR3C	757
POLR3D	393
POLR3E	1786
POLR3F	223
POLR3GL	246
POLR3G	157
POLR3H	722
POLR3K	123
POLRMT	941
POM121C	2897
POM121L12	0
POM121L2	2
POM121L9P	67
POM121	3568
POMC	1
POMGNT1	955
POMP	442
POMT1	401
POMT2	582
POMZP3	486
PON1	19
PON2	1533
PON3	700
POP1	242
POP4	280
POP5	155
POP7	137
POPDC2	21
POPDC3	1
PORCN	89
POR	535
POSTN	631
POT1	660
POTEC	221
POTED	293
POTEE	353
POTEF	180
POTEG	4
POTEH	145
POU1F1	3
POU2AF1	283
POU2F1	417
POU2F2	76
POU2F3	74
POU3F1	5
POU3F2	11
POU3F3	2
POU3F4	0
POU4F1	0
POU4F2	3
POU4F3	1
POU5F1B	2
POU5F1	187
POU5F2	143
POU6F1	320
POU6F2	276
PPA1	1643
PPA2	1438
PPAN-P2RY11	25
PPAN	226
PLPP1	627
PLPP3	2124
PLPP2	446
PLPP4	1
PLPP5	1931
PLPP6	660
PLPP7	22
PPARA	872
PPARD	1062
PPARGC1A	116
PPARGC1B	597
PPARG	558
PPAT	560
PPBPP2	0
PPBP	0
PPCDC	167
PPCS	490
PPDPF	1274
PPEF1	30
PPEF2	511
PPFIA1	7669
PPFIA2	51
PPFIA3	106
PPFIA4	53
PPFIBP1	3206
PPFIBP2	1597
PPHLN1	1625
PPIAL4A	0
PPIAL4C	7
PPIAL4D	13
PPIAL4E	0
PPIAL4G	128
PPIA	13672
PPIB	2476
PPIC	607
PPID	914
PPIE	971
PPIF	1424
PPIG	1567
PPIH	333
PPIL1	255
PPIL2	975
PPIL3	223
PPIL4	1457
LRR1	148
PPIL6	673
PPIP5K1	1607
PPIP5K2	2717
PPL	1224
PPM1A	3605
PPM1B	1983
PPM1D	493
PPM1E	27
PPM1F	842
PPM1G	1136
PPM1H	1922
PPM1J	446
PPM1K	689
PPM1L	419
PPM1M	284
PPM1N	88
PPME1	1114
PPOX	491
PPP1CA	4210
PPP1CB	13612
PPP1CC	1718
PPP1R10	1314
PPP1R11	602
PPP1R12A	3441
PPP1R12B	3485
PPP1R12C	739
PPP1R13B	737
PPP1R13L	1463
PPP1R14A	7
PPP1R14B	1090
PPP1R14C	5
PPP1R14D	10
PPP1R15A	600
PPP1R15B	5685
PPP1R16A	506
PPP1R16B	192
PPP1R1A	226
PPP1R1B	2507
PPP1R1C	35
PPP1R2	2031
PPP1R3A	0
PPP1R3B	5223
PPP1R3C	625
PPP1R3D	632
PPP1R3E	184
PPP1R3F	267
PPP1R3G	4
PPP1R7	440
PPP1R8	648
PPP1R9A	2142
PPP1R9B	770
PPP2CA	1813
PPP2CB	1424
PPP2R1A	2394
PPP2R1B	1241
PPP2R2A	1384
PPP2R2B	75
PPP2R2C	774
PPP2R2D	678
PPP2R3A	3672
PPP2R3B	221
PPP2R3C	294
PPP2R4	2658
PPP2R5A	3898
PPP2R5B	154
PPP2R5C	2176
PPP2R5D	660
PPP2R5E	1429
PPP3CA	1651
PPP3CB	1695
PPP3CC	518
PPP3R1	1708
PPP3R2	0
PPP4C	964
PPP4R1	2084
PPP4R2	4547
PPP4R4	17
PPP5C	643
PPP6C	1123
DESI2	2905
DESI1	156
PPRC1	682
PPT1	2204
PPT2	302
PPTC7	610
PPWD1	1111
PPY2P	0
NPY4R	0
PPY	0
PQBP1	298
PQLC1	429
PQLC2	354
PQLC3	235
PRAC1	0
PRAF2	62
PRAM1	14
PRAMEF10	1
PRAMEF11	0
PRAMEF12	0
PRAMEF1	0
PRAMEF14	4
PRAMEF17	16
PRAMEF18	3
PRAMEF20	0
PRAMEF2	0
PRAMEF4	0
PRAMEF5	0
PRAMEF6	0
PRAMEF8	0
PRAMEF9	0
PRAME	8
